location,count,crime_type
Daman & Diu,2007.0,general
Daman & Diu,2007.0,general
Daman & Diu,2007.0,general
Daman & Diu,2007.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2008.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2009.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2010.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2011.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Daman & Diu,2012.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2001.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2002.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2003.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2004.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2005.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2006.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2007.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2008.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2009.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2010.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2011.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Delhi UT,2012.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2001.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2002.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2003.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2004.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2005.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2006.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2007.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2008.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2009.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2010.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2011.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Lakshadweep,2012.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2001.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2002.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2003.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2004.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2005.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2006.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2007.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2008.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2009.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2010.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2011.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
Puducherry,2012.0,general
